timestamp,station_id,station_name,prediction,target,target_label,model_version
2024-01-06 09:00:00,0,Татнефть-АЗС-001,112.2269689492141,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 10:00:00,0,Татнефть-АЗС-001,44.40774763599872,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 11:00:00,0,Татнефть-АЗС-001,31.64990774836368,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 12:00:00,0,Татнефть-АЗС-001,72.16369415166692,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 13:00:00,0,Татнефть-АЗС-001,39.61014600924162,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 14:00:00,0,Татнефть-АЗС-001,39.01748334413707,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 15:00:00,0,Татнефть-АЗС-001,27.108403439745995,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 16:00:00,0,Татнефть-АЗС-001,24.1010911747516,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 17:00:00,0,Татнефть-АЗС-001,247.68083629745172,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 18:00:00,0,Татнефть-АЗС-001,217.63386989074394,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 19:00:00,0,Татнефть-АЗС-001,241.9687133754553,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 20:00:00,0,Татнефть-АЗС-001,34.58359195970176,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 21:00:00,0,Татнефть-АЗС-001,27.92678879048591,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 22:00:00,0,Татнефть-АЗС-001,9.218255998893012,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-06 23:00:00,0,Татнефть-АЗС-001,6.043048873628427,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 00:00:00,0,Татнефть-АЗС-001,3.6377514069860633,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 01:00:00,0,Татнефть-АЗС-001,5.883620486048267,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 02:00:00,0,Татнефть-АЗС-001,8.207787039727485,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 03:00:00,0,Татнефть-АЗС-001,7.473812230033831,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 04:00:00,0,Татнефть-АЗС-001,4.637828908921015,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 05:00:00,0,Татнефть-АЗС-001,5.331783789587967,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 06:00:00,0,Татнефть-АЗС-001,28.350121083143733,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 07:00:00,0,Татнефть-АЗС-001,124.37626105370123,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 08:00:00,0,Татнефть-АЗС-001,134.29045317047374,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 09:00:00,0,Татнефть-АЗС-001,130.17043394145236,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 10:00:00,0,Татнефть-АЗС-001,22.31648823107101,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 11:00:00,0,Татнефть-АЗС-001,21.98336144879104,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 12:00:00,0,Татнефть-АЗС-001,45.955821656383264,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 13:00:00,0,Татнефть-АЗС-001,37.44108798982209,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 14:00:00,0,Татнефть-АЗС-001,33.994503624292854,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 15:00:00,0,Татнефть-АЗС-001,43.915619273343495,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 16:00:00,0,Татнефть-АЗС-001,45.484995272476866,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 17:00:00,0,Татнефть-АЗС-001,232.14597348402287,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 18:00:00,0,Татнефть-АЗС-001,158.71012368427273,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 19:00:00,0,Татнефть-АЗС-001,277.62353275086997,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 20:00:00,0,Татнефть-АЗС-001,35.61235717291445,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 21:00:00,0,Татнефть-АЗС-001,45.694339586895204,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 22:00:00,0,Татнефть-АЗС-001,7.778697318171532,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-07 23:00:00,0,Татнефть-АЗС-001,9.553592802475942,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 00:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 01:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 02:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 03:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 04:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
